video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"bok9lUrwN14","Planeta de LAVA vs Planeta de AGUA de Awita en Minecraft!","2023-07-28T22:01:45Z","UC62nFXtc3KNujp9LCPJt-sA","Awita","20","23.31.07","minecraft|awa|awita|agua|aguita|agua minecraft|aguita minecraft|troll|rol|troleo|trolleo|trolee|batalla|mob|mobs|hack|hacks|turbo|xturbo|turbo minecraft|xturbo minecraft|amigo|Batalla de mobs|batalla de construccion|construccion|jardred|jard|hackee|bobicraft|mikecrack|ds4|trolleé|transformé|mobs op|minecraft pero|pero|minecraft mod|minecraft but|converti|transforme|transformado|minecraft challenge|reto","798052","17314","0","754","https://i.ytimg.com/vi/bok9lUrwN14/default.jpg","False","False","Mi Vídeo Más GRACIOSO!Juega Tambien Stumble Guys: https://onelink.to/awitaMi Amigo @xTurbo_ tiene una casa mejor que yo en Minecraft, pero con desafios de stumble guys podre mejorar la mia!¿LO LOGRARÉ? Coméntalo 📘YA ESTÁ DISPONIBLE NUESTRO LIBRO! :D👉En España: https://amzn.to/3iuphEN 👉Libro en LATAM: https://bit.ly/3jZpfp5💙 Mi pack de skins: https://tinyurl.com/AwitaSkin👉 Mis amigos @Jardred @xTurbo_ @JoelESP__ @Clementitoo 👉 Mi server: apolomc.esEDITOR: https://twitter.com/im_prro💙 Instagram: https://www.instagram.com/awitayoutuber/👾 Twitch: https://www.twitch.tv/awitalive💙 Discord: https://discord.gg/dXBcxY3Fda🐤Twitter: https://twitter.com/AguaFresquita_👉 Correo: awita@mcr-agency.com- - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - - Idea original de @Athosgamer Esto no es Minecraft, Pero el agua sube o Minecraft, pero sube la lava, o Sobreviviendo 100 días en Minecraft, ni ningún tipo de reto en Minecraft pero. Esto es un speedrun / speed runner de Minecraft contra un asesino / cazador. ShortsEn este video de Minecraft 1.20 (1.21 y no es 1.19, 1.18 ni 1.17), responderé todas las preguntas que me hagan sin hacer una sola excepción. Hay preguntas incómodas, preguntas interesantes y muchísimas simplemente estúpidas XD Este video es de mis favoritos que he hecho, así que disfrútenlo :)Esto no es Minecraft en la vida real, ni Minecraft education edition, ni tampoco Minecraft pero puedes picar un chunk entero. Esto es respondiendo sus preguntas más polémicas / absurdas.Los quiero mucho a todos!"
"965FCZG7HEg","Ramón Vega, Christian Nodal - dEsANiMaO :( (Official Video)","2023-07-27T22:00:04Z","UCPNcVNURawLxRLWfBfjA7DA","ramonvegaVEVO","10","23.31.07","Ramón Vega|Christian Nodal|Ramón Vega Christian Nodal dEsANiMaO :(|Ramón Vega Christian Nodal|dEsANiMaO :( Official Video|dEsANiMaO :( video oficial|Ramón Vega dEsANiMaO :(|PA' TI :):|dEsANiMaO :( lyrics|dEsANiMaO :( letra|Ramón Vega 2023|Regional Mexican|Sony Music Latin|dEsANiMaO :(","624277","18375","0","905","https://i.ytimg.com/vi/965FCZG7HEg/default.jpg","False","False","Ramón Vega & Christian Nodal - dEsANiMaO :( (Official Video)Music:Apple Music: https://SML.lnk.to/dEsANiMaO/applemusicSpotify: https://SML.lnk.to/dEsANiMaO/spotifyAmazon: https://SML.lnk.to/dEsANiMaO/amazonmusicstreaming YouTube: https://SML.lnk.to/dEsANiMaO/youtubeiTunes: https://SML.lnk.to/dEsANiMaO/itunes Deezer: https://SML.lnk.to/dEsANiMaO/deezerTikTok: https://SML.lnk.to/dEsANiMaO/tiktokusemysound Pandora: https://SML.lnk.to/dEsANiMaO/pandora Lyrics:Estoy cansado de siempre tener la culpaDe que te alejes y sea yo el que te buscaOjala tuvieras un espejo, pa q veas lo q haces malO una amiga que te de consejos Por qué estoy desanimaoComo dice la canciónsin tu amor me pongo down Quisiera estar a tu ladoPero tu orgullo nos tiene alejao’No te voy a mentir Baby estoy desanimaoComo dice la canciónsin tu amor me pongo down Quisiera estar a tu lado Pero tú indiferencia me tiene cansado Y he tratado de escribirte, pero estoy bloqueaoLas canciones no me salen como antesSi esto fuera una pelea pierdo por knock-outQuedo descalificao por andar de enamoraoviendo tus estadosPreguntándome como has estadoSi me has extrañadoSi has escrito algún mensaje que nunca has enviadoPor andar de enamorado Viendo tus estados Siempre termino en mi cama triste y despechado Si me has extrañado Llama o por lo menos mándame un DMPor qué estoy desanimao Como dice la canciónsin tu amor me pongo down Quisiera estar a tu ladoPero tu orgullo nos tiene alejao’ y No te voy a mentir Baby estoy desanimaoComo dice la canciónsin tu amor me pongo down Quisiera estar a tu lado Pero tú indiferencia me tiene cansado Estoy cansado de siempre tener la culpaDe que te alejes y sea yo el que te busca Ojalá tuvieras un espejo Pa’ que veas to’ lo qué haces mal O una amiga que te de consejosRamon Vega:Facebook: https://www.facebook.com/ramonvega Instagram: https://www.instagram.com/ramonvegaTikTok: https://www.tiktok.com/@soyramonvega#RamonVega #ChristianNodal  #dEsANiMaO:(Official video by Ramón Vega & Christian Nodal dEsANiMaO :( (Official Video). (C) 2023 Cove Récords, under exclusive license to Sony Music Entertainment US Latin LLC"
"gxeyC1cPJsA","TREASURE - 'BONA BONA' M/V","2023-07-28T09:00:09Z","UCx9hXYOCvUYwrprEqe4ZQHA","TREASURE (트레저)","24","23.31.07","YG Entertainment|YG|와이지|K-pop|트레져|트레저|TREASURE|CHOI HYUN SUK|JIHOON|YOSHI|JUNKYU|YOON JAE HYUK|ASAHI|DOYOUNG|HARUTO|PARK JEONG WOO|SO JUNG HWAN|최현석|지훈|요시|준규|윤재혁|아사히|도영|하루토|박정우|소정환|TREASURE MOVE|T5 MOVE|MOVE|트레저 무브|T5|T5 무브|REBOOT|트레저 REBOOT|트레저 리부트|트레저 정규2집|TREASURE REBOOT|TREASURE 리부트|BONA BONA|I WANT YOUR LOVE|RUN|MOVE (T5)|G.O.A.T|멍청이|STUPID|어른|THE WAY TO|WONDERLAND|B.O.M.B|LOVESICK","12358298","547005","0","160130","https://i.ytimg.com/vi/gxeyC1cPJsA/default.jpg","False","False","TREASURE – BONA BONA낮에 타는 태양새벽의 별 같아내 세상 속엔 네가매일 떠오르니까Baby don’t cry 꽉 잡아 여길 떠나너와 내가 영원할 곳으로Cuz I can’t stop 도망가자 여긴 폭탄우릴 파괴하는 것들뿐이야You are magic in my mind정해진 운명은 없다고 하지만수만 번 생각해 봐도눈을 뜨고 태어났을 때부터 난Born to born to born to love yaYeah yeahBorn to born to born to love yaOhBorn to born to born to love ya홀린 듯이뒤꽁무니쫓아가지홀린 듯이더 빠져 DeepFollow your lips네 맘에 문 열어 Door파고들어 너의 CoreForever ever all long갈 수 있게AbracadabraBorn to love ya 널 원해 전부 다거절은 거절해 난너 말고 아무것도 안 담아네 품에 난 갇혀감싸줘 Xs and Os널 반복되는 매 생마다Born to love ya 찾았어Again & again 돌고 돌아서마침표 팍넌 내 마지막영원히 놓지 않아No doubt눈이 번쩍 뜨여졌어 너란 보석너를 갖고 싶어 훔쳤으니까나를 던져 너를 건져Come closer우리 사랑의 시작일 뿐이야You are magic in my mind정해진 운명은 없다고 하지만수만 번 생각해 봐도눈을 뜨고 태어났을 때부터 난Born to born to born to love yaYeah yeahBorn to born to born to love yaOhBorn to born to born to love ya아침 해가 뜰 때까지Let’s speed it up let’s speed it up달아나 지구 끝까지Let’s speed it up let’s speed it up둘만의 섬으로 가자다른 사람은 안 돼 Baby you’re all that I needNo넌 내 삶의 Climax뜨거워져 Burning in love하얗게 불태워 You’re my adrenaline넌 내 삶의 Climax뜨거워져 Burning in love하얗게 불태워 You’re my adrenalineBorn to born to born toOh oh oh oh ohLove ya love ya love yaOh oh oh oh oh oh oh ohBorn to born to born toOh oh oh oh ohLove ya love ya love yaOh oh oh oh oh oh oh ohBorn to born to born to love ya#TREASURE #트레저 #2NDFULLALBUM #REBOOT #MV #BONABONA #OUTNOW #YGAvailable @ https://treasure.lnk.to/REBOOT_More about TREASURE @https://yg-treasure.comhttps://www.youtube.com/OfficialTreasurehttps://www.facebook.com/OfficialTreasurehttps://www.twitter.com/ygtreasuremakerhttps://www.instagram.com/yg_treasure_official"
"TUL1Mgxy1uw","Resumen y todos los goles América 4-0 St. Louis City SC | Leagues Cup","2023-07-28T04:18:24Z","UC3j75twE_C1Y3TKgkN2iffA","Club América","17","23.31.07","Club|América|Águilas","257274","4902","0","270","https://i.ytimg.com/vi/TUL1Mgxy1uw/default.jpg","False","False",""
"pdbQpjmO8Jg","STREAMERS REACCIONAN A MI TESLA MODEL S PLAID - TheGrefg","2023-07-27T19:37:36Z","UCCEmjNPpJYhGDgaEqeeA4HA","TheGrefg","24","23.31.07","streamers|reaccionan|tesla|model s|plaid|thegrefg|grefg|yosoyplex|guanyar|ibai|illojuan|nil Ojeda|xokas|German Garmendia","2066663","247376","0","3873","https://i.ytimg.com/vi/pdbQpjmO8Jg/default.jpg","False","False","🔴 ¡Sigue mis Directos! https://www.twitch.tv/thegrefg😎 Mis gafas https://www.hawkersco.com/thegrefg-ss22.html★ ¡Mi Libro! https://www.planetadelibros.com/libro-los-secretos-de-youtube/279938➜ ¡Mi Mando Oficial! https://xcontrollers.es/➜ Remotto Battery https://es.remottobattery.com/➜ ¡Mi Silla! https://xchairsco.com/➜ ¡Mis Cascos! https://astro.family/grefgEMEA➜ Mi GRAN Discord http://discord.gg/thegrefg● ¡Último vídeo de Heretics! https://youtu.be/28qjMCcmgLs00:00 Inicio01:39 YoSoyPlex06:00 Guanyar10:07 Xokas15:56 Germán Garmendia19:25 Ibai25:32 Nil Ojeda28:27 IlloJuan► ¡Sígueme!• Miembro del canal https://youtube.com/thegrefg/join• Suscríbete al Canal! https://goo.gl/alqmWP• Instagram! https://instagram.com/grefg_official/• Tik Tok! https://vm.tiktok.com/ZS5rpcqQ/• Twitter! https://twitter.com/TheGrefg• Facebook! https://www.facebook.com/TheGrefg► Team Heretics• Tienda https://tienda.teamheretics.com/index.php• YouTube https://www.youtube.com/teamheretics• Twitter https://twitter.com/TeamHeretics• Instagram https://www.instagram.com/teamheretics/?hl=es• Discord https://discord.gg/teamheretics★ Business Contact: contact@thegrefg.com★ Gracias por la Miniatura!! Miguez https://goo.gl/WrEwDT---Vídeo creado y subido por TheGrefg."
"gw-ctjR5fqs","Este es mi NUEVO DEPA en CDMX 😍 HOUSE TOUR | Carolina Díaz","2023-07-27T22:45:01Z","UCEG_X195mDPg7KpAKiFg5jQ","Carolina Díaz","24","23.31.07","carolina diaz|bryan skabeche|departamento|hour tour|depa tour|cdmx|momento incomodo|aventuras|nueva etapa|viaje|cambios|mudanza|adios","438253","29550","0","633","https://i.ytimg.com/vi/gw-ctjR5fqs/default.jpg","False","False","Me emociona mucho mostrarles MI NUEVO DEPA!! 😍manden ideas para decorar 🥰🔥 SOLO PARA GENTE CHIDA 🔥🍕Instagram: @SoyCarolinaDiaz🍕Youtube: @CarolinaDiaz🍕Facebook: @SoyCarolinaDiaz🍕Twitter: @LadyCorico🍕Tik Tok: @carolinadiazof🍕Twitch: @carolinadiazof #CarolinaDiaz #BryanSkabecheContacto: carolinavazquezw@gmail.com"
"WJrFLYmxYMk","AUDIENCIA OVNI EN ESTADOS UNIDOS!!!!!!! Lo contaron todo...","2023-07-27T14:00:19Z","UCFOSg71CRAJ58IPuV_-jMbw","Tecnonauta","24","23.31.07","Tecnonauta","707132","26790","0","2874","https://i.ytimg.com/vi/WJrFLYmxYMk/default.jpg","False","False","Directo Audiencia Completa → https://www.twitch.tv/videos/1882156223?t=00h16m31sOtros vídeos Desclasificación Ovni → https://youtube.com/playlist?list=PLx9NOCO2RAJ5UOhK2wAlBp6-Cl9m3Q5p0• Suscríbete YA → http://bit.ly/1jnUItt • Miembro (obtén beneficios) → https://bit.ly/3eJPBEb• Directos → https://www.twitch.tv/tecnonauta• Canal secundario → https://bit.ly/2GEHEnq• Comunidad →  https://discord.gg/Tecnonauta• Los dibujos son de Daniel → https://bit.ly/3C9xBiO• Si te contactan en los comentarios diciendo que te regalaremos algo (mira este vídeo) → https://youtu.be/gfmv8_nUmL8Nuestros Últimos Vídeos→ https://bit.ly/2L0GLnq¡Tecnología de Otro Planeta! Los mejores productos y novedades de Samsung, Apple, Tesla, Playstation en Tecnonauta. El canal tech más visto de Youtube en español. --------------------------------------------------------------------------------• ¡ R E D E S   S O C I A L E S !TikTok: @tecnonautatv - https://www.tiktok.com/@tecnonautatvTwitch: @tecnonauta - https://www.twitch.tv/tecnonautaDiscord: https://discord.gg/TecnonautaInstagram: @tecnonautatv - https://www.instagram.com/tecnonautatvTwitter: @tecnonautatv - https://twitter.com/TecnonautaTVFacebook: @tecnonautatv - https://www.facebook.com/TECNONAUTATV• M A R T Í NInstagram: @martyncuevas - https://www.instagram.com/MartyncuevasTwitter: @martyncuevas - https://twitter.com/Martyncuevas• A N N AInstagram: @annaclxy - https://www.instagram.com/AnnaclxyTwitter: @annaclxy - https://twitter.com/AnnaCLXY"
"U8rTQgX5Ad4","¿Ahora sí Aliens?","2023-07-27T18:50:39Z","UCaVPhFg-Ax873wvhbNitsrQ","El Robot de Platón","28","23.31.07","aliens|ovnis|pentagono|congreso|usa","712323","69837","0","5266","https://i.ytimg.com/vi/U8rTQgX5Ad4/default.jpg","False","False","Declaraciones de militares ante el congreso han dicho nuevas cosas sobre los UAPs, anteriores ovnis, quizá la más resaltante es la que dice que habían restos no humanos. Qué tan cierto es esto y qué significa, veámoslo en detalle. Conviértete en miembro de este canal para disfrutar de ventajas:https://www.youtube.com/channel/UCaVPhFg-Ax873wvhbNitsrQ/joinSi quieres contribuir con el financiamiento de más videos como estos puedes hacerlo en nuestra cuenta de Patreon https://www.patreon.com/robotituso en PayPal a aldo.bartra003@gmail.comPara consultas empresariales escribir a contacto@robotitus.com  El Robot de PlatónFacebook: https://www.facebook.com/ElRobotdePlatonTwitter: https://twitter.com/FantastiqvsInstagram: https://www.instagram.com/aldouscaldous/Fuentes y enlaces para saber máshttps://oversight.house.gov/hearing/unidentified-anomalous-phenomena-implications-on-national-security-public-safety-and-government-transparency/I DO NOT OWN ANY OF THE CLIPS OR IMAGES SHOWN IN THIS DOCUMENTARYCopyright Disclaimer Under Section 107 of the Copyright Act 1976, allowance is made for fair use for purposes such as criticism, comment, news reporting, teaching, scholarship, and research. Fair use is a use permitted by copyright statute that might otherwise be infringing. Non-profit, educational or personal use tips the balance in favor of fair use.#ovnis #aliens"
"TzwB62cWsAw","EVOLUCION y CAIDA de los SUPERHEROES en el CINE | #TeLoResumo","2023-07-26T23:00:12Z","UCw7Bz6EHxlnOoBUBlJZCWCw","Te lo resumo","1","23.31.07","resumenes de series películas|películas resumidas|series resumidas|analisis de cine|cine|critica de cine","1742408","152230","0","7435","https://i.ytimg.com/vi/TzwB62cWsAw/default.jpg","False","False","Twitch | https://www.twitch.tv/teloresumoasinomasInstagram | https://www.instagram.com/teloresumo/Twitter | https://twitter.com/teloresumoFacebook | https://www.facebook.com/teloresumo/Y metele una suscribida al canalY si te sobra el tiempo compartime el video"
"1yTj2V5a7To","FNAF SECURITY BREACH RUIN DLC: Toda la Historia Explicada","2023-07-26T21:15:05Z","UCDCIcjLEmAsjQ60j9xFv-sg","WIZZY","24","23.31.07","five nights at freddys|Five Nights at Freddy's|william afton|scott cawton|fnaf|freddy|foxy|glamrock|springlock|glitchtrap|hombre morado|fanaf|historia security breach|sister location|fnaf 2 3 4|Five Nights at Freddy's: Security Breach|playstation|trailer|teaser|glam rock|chica|bonnie|montgomery gator|roxy|roxanne wolf|help wanted|wizzy|WIZZY|glamrock chica|monty|glamrock bonnie|bonnie security breach historia|funtime chica|dlc ruin|security breach|gameplay","1139574","47610","0","1451","https://i.ytimg.com/vi/1yTj2V5a7To/default.jpg","False","False","FINALMENTE!!! Ya tenemos el FNAF RUIN, DLC de Security Breach en nuestras manos 😍💖 Y pues hoy, toca ver su historia 😈🧸CONTACTO TRABAJO: Wizzy@adamantagency.com"
"rrYenMOo8Rg","Qualifying Highlights | 2023 Belgian Grand Prix","2023-07-28T17:00:49Z","UCB_qr75-ydFVKSF9Dmo6izg","FORMULA 1","17","23.31.07","F1|Formula One|Formula 1|Sports|Sport|Action|GP|Grand Prix|Auto Racing|Motor Racing","4150791","77522","0","3449","https://i.ytimg.com/vi/rrYenMOo8Rg/default.jpg","False","False","Catch up with all the action from Spa as the rain cleared and the track got faster and faster. For more F1® videos, visit https://www.Formula1.comFollow F1®:https://www.instagram.com/F1https://www.facebook.com/Formula1/https://www.twitter.com/F1https://www.twitch.tv/formula1https://www.tiktok.com/@f1#F1 #BelgianGP"
"vYAox5ajwE0","Robleis x Miranda! - Loro (Official Video)","2023-07-27T00:00:13Z","UCo27B6-j-cuAiBb9nd2d0iQ","Robleis Music","10","23.31.07","robleis|robleisiutu|robleis music|official teaser|teaser oficial|video oficial|cancion|musica|robleis cancion|videoclip|tema|video|trailer|trap|pop|video lyric|letra|miranda!|loro","765727","131542","0","7450","https://i.ytimg.com/vi/vYAox5ajwE0/default.jpg","False","False","► Escúchalo en spotify y más: https://orcd.co/loroSeguí a Robleis:► Instagram:  https://instagram.com/robleis► Twitter:  https://twitter.com/robleis01► Spotify: https://sptfy.com/robleisSeguí a Miranda!:► Instagram:  https://instagram.com/mirandaenvivo► Spotify: https://open.spotify.com/artist/2eEmsgWmUFMbtU7agJpnjY?si=PnEA8nB4R8mjgdUgYK1z6AProd. Estani  - Mix & Master: Estani y Joe Luna."
"eiqB4QoE40M","Comiendo TODO el abecedario (Letra B) | El Guzii","2023-07-26T23:22:20Z","UCuGn3ioftOo6jvHE1YK4Bfw","El Guzii","26","23.31.07","El Guzii|Guzzi|Guzy|Guzii Style|Recetas Divertidas|Jairo Macizo|Cocina Lab|Sabores del Alma|Cocina|Miskiri Miskiri|fuego alto|mini size me|comiendo todo el abecedario|eating the alphabet|burger king|baja lounge|bodega sushi|baristas bravos|bol corona|the real cheeseburger|la guandarita|burrito de barbacóa|bodega roll|birria taco|shrimp battered taco|camaron caramelo","380722","20368","0","786","https://i.ytimg.com/vi/eiqB4QoE40M/default.jpg","False","False","En éste video El Guzii prueba diferentes lugares que empiezan con la letra B. Uno de ellos, la hamburguesa de queso de Burger King Tailandia.#ElGuzii Sígueme en TIKTOK:https://vm.tiktok.com/ZS5sAVaP/ *** Mi equipo de cocina: ***- Olla de presión InstantPot: https://amzn.to/3h9PtyI - Sartén de Acero: https://amzn.to/3gatGW8 - Cuchillo 1 (Chef Knife): https://amzn.to/2YaYS1o- Cuchillo 2 (Slicing Knife): https://amzn.to/3g6o7s0- Cuchillo 3 (Utility Knife): https://amzn.to/3kWERFB- Cuchillo 4 (Bread Knife): https://amzn.to/2Ei47oN- Cortador de Harina y Masa: https://amzn.to/2EqewPR- Adaptador para Moler Carne: https://amzn.to/3cmUEtn *** Mi equipo de grabación ***- Cámara de Video: https://amzn.to/3ji7taT - Cámara para Foto: https://amzn.to/2EpZ1HI - Lente 1 (Video): https://amzn.to/3aYz3GU - Lente 2 (Foto): https://amzn.to/2QqicDG - Tarjeta SD (Video): https://amzn.to/2YBokNI- Grabadora (Audio): https://amzn.to/32iWWVK - Tarjeta SD (Audio): https://amzn.to/3b82BSV - Microfono Inalambrico (Audio): https://amzn.to/2Expy5x - Microfono para cámara (Audio): https://amzn.to/2YypYQo ***************************************************FACEBOOK - http://www.facebook.com/ElGuziiOfficialINSTAGRAM - http://www.instagram.com/elguzii TIKTOK - https://vm.tiktok.com/ZS5sAVaP/ WEBSITE - http://www.elguzii.com ***************************************************¿GUSTAS ENVIARME ALGO? El Guzii591 Telegraph Canyon Road No. 562Chula Vista, CA 91910***************************************************"
"eQ35V-wxHqY","Poppy Playtime: Chapter 3 - Teaser Trailer #2","2023-07-26T17:00:11Z","UCXqV4yoyC_mmZye6VbKFPeQ","Mob Entertainment","20","23.31.07","[none]","2780629","162210","0","18604","https://i.ytimg.com/vi/eQ35V-wxHqY/default.jpg","False","False","Grab the Exclusive Chapter 3 Merch!https://poppyplaytime.com/products/poppy-playtime-hour-of-joy-chapter-3-exclusive-teeYou must stay alive in this unique, horror-puzzle adventure. Try to survive the vengeful toys waiting for you in the abandoned toy factory. Use your GrabPack to hack electrical circuits or nab anything from afar. Explore the mysterious facility... and don't get caught.Follow the game: https://linktr.ee/PoppyPlaytimeCo"
"Rt2z9ixKHv0","¡LES ENSEÑO DÓNDE VIVO! - HOUSE TOUR","2023-07-26T22:09:54Z","UCoc-rA_iPLMnpkg7BppXwCg","Yess SKabeche","24","23.31.07","JESS SKABECHE|ESCABECHE|MAS SKABECHE|MARIANA YOLOAVENTURAS|ROOM TOUR|HOUSE TOUR SKABECHE|MI NUEVA CASA|KIMBERLY LOAIZA|LA MANSION DE YOLOAVENTURAS|YOLOAVENTURAS|YOLORIANA SE SEPARA|TEAM LEYENDA|HOUSE TOUR FEDE VIGEVANI|LES PRESENTO MI NUEVA CASA-HOUSE TOUR|PASAMOS LA PRIMERA NOCHE EN NUESTRA NUEVA CASA *HOUSE TOUR*|ESTA ES NUESTRA NUEVA CASA *DE YOUTUBER*|MI EXCLUSIVO ROOM TOUR 2019 - BRYAN SKABECHE|YESSERICK|DEPA TOUR YESS SKABECHE|EDDY SKABECHE|CAROLINA DIAZ","266131","12658","0","286","https://i.ytimg.com/vi/Rt2z9ixKHv0/default.jpg","False","False","Holiii! Desde hace ya un tiempo les había prometido que les enseñaría mi casita y por fin aquí está!! Tarde pero seguro 😅, hace un año que me mudé sola y al fin pude amueblarlo, obvi con el apoyo de mi novio, famila y amigos ❤️ Espero que les guste =)Gracias por compartir esto conmigo, les amo!!💛 https://www.instagram.com/yess_skabeche💛 https://www.tiktok.com/@yess_skabeche💛 https://twitter.com/yess_skabecheFilmación y edición:🎥 https://www.instagram.com/zuriel_robles💻 https://instagram.com/sakatedeaqui¡LES ENSEÑO DÓNDE VIVO! - HOUSE TOUR  - YESS SKABECHE"
"ts1cTH9zFqM","Revivo SOBREVIVIENDO 500 DÍAS dentro de una BASE SECRETA de MINECRAFT","2023-07-26T18:00:32Z","UCqTQz009F95qrYuzItMYFCA","The MarZy","20","23.31.07","the marzy|the marzy trolleos|the marzy trolleo|the marzy trolleo minecraft|the marzy trolleos en minecraft|marzy|marzy trolleos|marzy trolleo|trolleos|trolleos en minecraft|trolleo|trolleo en minecraft|trolleo a niño rata|trolleos a niño rata|minecraft|minecraft trolleos|minecraft raideos|raideos|raideos en minecraft|base secreta minecraft","690644","33074","0","1294","https://i.ytimg.com/vi/ts1cTH9zFqM/default.jpg","False","False","👉 Juega en mi Servidor: mc.hydracraft.es📚 Mis libros: https://linktr.ee/themarzy🐻 Hazte miembro: https://www.youtube.com/channel/UCqTQz009F95qrYuzItMYFCA/join📷 Instagram: https://www.instagram.com/marzy_oficial🐦 Twitter: https://twitter.com/marzy_yt👾 Discord: https://discord.gg/marzy💜 Twitch: https://www.twitch.tv/soymarzy🖤 TikTok: https://www.tiktok.com/@marzy_oficial💌 Email: marzybusiness@gmail.com#Minecraft​ #TheMarZy​ #MarzyEste vídeo es contenido humorístico de un videojuego. Se trata de una parodia y cumple con la normativa de youtube."
"CByCfJOBBAE","EXTENDED HIGHLIGHTS | Bayern Munich 1-2 Man City | McAtee, Laporte & Tel Goals","2023-07-26T15:00:05Z","UCkzCjdRMrW2vXLx8mvPVLdQ","Man City","17","23.31.07","man city|manchester city|mcfc|fifa 22|man city highlights|man city goals|city|man|city vs|man city vs|chelsea man city|man city news|man united|chelsea|liverpool|man city v|city fixtures|city vs united|man city fixtures|grealish man city|jack grealish man city|jack grealish|haaland|laporte|mcatee|aymeric laporte|james mcatee|bayern munich|tokyo|pre-season|pre season|friendly|sane freekick|leroy sane|freekick|sane","4641495","69994","0","1442","https://i.ytimg.com/vi/CByCfJOBBAE/default.jpg","False","False","Manchester City completed the Japan leg of our pre-season tour with a 2-1 victory over Bayern Munich in Tokyo.SUBSCRIBE! http://www.youtube.com/subscription_center?add_user=mancityhttp://www.mancity.comhttp://www.facebook.com/mancityhttp://www.twitter.com/mancityhttp://www.instagram.com/mancityhttps://www.tiktok.com/@mancityAbout the Official Man City YouTube Channel:Here you will find all the latest videos from Manchester City, including, all Premier League goals, highlights, behind-the-scenes footage, training and much more.Get closer to the likes of Jack Grealish, Bunny Shaw, Kevin De Bruyne, Lauren Hemp, Erling Haaland, Riyad Mahrez, Ellie Roebuck Phil Foden, Esme Morgan and the rest of Pep Guardiola & Gareth Taylor's teams!"
"n_SS5nJX-5U","CASA NUEVA? Me ire a rentar😨 / LIMPIANDO MI HABITACIÓN 🧹","2023-07-26T20:32:39Z","UCbzqYxIuf0pAsMk3p-0Q7IQ","Melany :p","22","23.31.07","[none]","103918","5984","0","148","https://i.ytimg.com/vi/n_SS5nJX-5U/default.jpg","False","False","Estare leyendo sus comentarios ❤️"
"t214gUbKc6s","Grupo Firme - Pipe Bueno - Entre Botellas (Video Oficial)","2023-07-26T00:00:10Z","UCFlC8U0Uif2hF0FIgsSIIYQ","Grupo Firme","10","23.31.07","Grupo Firme|Grupo Firme music|Grupo Firme nuevo video|Grupo Firme video|Grupo Firme video oficial|Grupo Firme mix 2021|Grupo Firme Covers|Grupo Firme new video|Grupo Firme official video|new single Grupo Firme|Firme music|Firme video|Firme video oficial|Firme mix 2021|Firme official video|new single Firme|Pipe Bueno|Pipe Bueno music|Pipe Bueno nuevo video|Pipe Bueno video|Pipe Bueno video oficial|Pipe Bueno mix 2023|Pipe Bueno new video","1220773","27894","0","825","https://i.ytimg.com/vi/t214gUbKc6s/default.jpg","False","False","Mas Musica Aqui https://www.youtube.com/channel/UCFlC8U0Uif2hF0FIgsSIIYQIsael Gutierrez - Evert Gutierrez , Exclusive License To © 2023 Music VIP Entertainment, LLC, Productor Ejecutivo: Isael GutierrezProductor Ejecutivo: Evert Gutierrez Tema: Entre Botellas”Autor: Abraham HernándezAutor: Eduin Caz Director De Fotografia : Mane Borja LETRA:Entre BotellasNo voy a ser tu juguete, escúchalo bienA pesar que fui sincero me abandonasY de wey que te adoré como un idiotaY hoy quiero olvidarte y pistearme mi derrotaYo también lo perdí todo por quererla másY entregarle el corazón a una bellezaSolo era interés y fue que me di cuenta que no me quería Y hoy la vivo entre botellasEntre botellas ya borracho ni me acuerdoQue te amo y que quisiera ser el dueño de tus besosEntre botellas se me olvida que te quieroSe me olvida que estoy loco por sentir tu piel, tu cuerpoEn las cantinas ya dejé mi falso orgulloY borracho grito al viento que yo quisiera ser tuyoPero me acuerdo de lo mal que te portasteY me empino la botella para jamás recordarteEntre botellas por tu amor, mira como nos dejasteEntre botellas ya borracho ni me acuerdoQue te amo y que quisiera ser el dueño de tus besosEntre botellas se me olvida que te quieroSe me olvida que estoy loco por sentir tu piel, tu cuerpoEn las cantinas ya dejé mi falso orgulloY borracho grito al viento que yo quisiera ser tuyoPero me acuerdo de lo mal que te portasteY me empino la botella para jamás recordarteEntre botellas por tu amor, mira como nos dejasteDuración: 3:2Disquera: Music VIP Entertainment  ℗ 2023Género: Regional Mexicano Editora: Music VIP Entertainment ℗ 2023© 2023 Music VIP Entertainment, LLC, #eduincaz  #grupofirme   #pipebueno"
