video_id,title,publishedAt,channelId,channelTitle,categoryId,trending_date,tags,view_count,likes,dislikes,comment_count,thumbnail_link,comments_disabled,ratings_disabled,description
"bf-B1QORoMM","PELEÉ DOS VECES EN LA VELADA DEL AÑO 3 - MI PREPARACIÓN","2023-07-20T22:54:49Z","UCW3bX8K5LuQHw8cKc3U8iUg","Rivers","20","23.28.07","[none]","5039168","391132","0","20609","https://i.ytimg.com/vi/bf-B1QORoMM/default.jpg","False","False","Holaaa pollitos de color!, acá les dejo por fin el documental de todo mi proceso para La Velada del Año 3, espero les guste y gracias por verlo• TODO ESTO PASA EN:https://www.twitch.tv/rivers_gg• TWITTER:https://twitter.com/samyriveratv• INSTAGRAM:https://www.instagram.com/samyrivera/• CONTACTO:rivers@randy.com.mx----------------------Marcas de tiempo:00:00:00 Día 1: Primer entrenamiento00:04:57 Día 3: Primer sparring con Ronny00:07:24 Día 4 - 900:12:26 Viaje España presentación Queens00:13:42 Cambio de combate00:14:38 Presentacion Velada Del Año00:17:19 Sparring con Mayichi00:18:28 Día 11: Elmariana me acompaña a entrenar00:22:42 Día 1200:25:09 Día 13: Entrenamiento y sparring con Ama00:28:36 Día 14 - 17 00:29:50 Día 18: Primer Sparring00:30:59 Día 19: Entrenamiento y sparring con Roberto y Chapa00:34:00 Día 20 - 22: Entrenamiento y sparring con Ari00:37:35 Día 23: Subí al cerro00:40:19 Día 24: Segundo sparring00:41:28 Día 25-26: Tercer sparring00:44:18 Día 2700:44:40 Día 28: Sparring vs 300:52:12 Día 1 - 3 Terapia00:54:56 Día 29 - 3100:58:41 Día 32: Cuarto Sparring01:00:21 Dia 33: Sparring con Elmariana01:04:41 Día 34 - 35: Quinto Sparring01:08:09 Día 36: Sexto Sparring01:09:42 Día 37 - 38: Una semana antes del viaje01:12:33 Día 39: Sparring con Franco Escamilla01:20:28 Día 4001:23:36 Video y regalos de Canelo01:26:16 Día 41: Ultimo sparring México01:31:30 VIAJE A ESPAÑA01:37:04 Primer día en España01:41:46 Segundo día en España, entrenamiento01:42:36 Último Cara a Cara01:44:13 Entrenamiento con Luzu01:47:50 Grabación presentación con Rubius de MadKat01:50:07 Ronny se duerme en el Chup Chup01:51:22 Alcalde POV01:52:03 Viaje a Valencia01:54:11 Jornada 8 KingsLeague01:56:18 Entrenamiento02:00:35 ¿Hago una segunda pelea?02:11:09 Entrenando en el gimnasio de Jero García02:30:58 PESAJE02:39:13 DÍA DE LA VELADA DEL AÑO"
"HatWl6FzrMo","Hallan video de secuestro en celular del agresor de maestra de kínder de Cuautitlán","2023-07-22T00:08:54Z","UCHEZcUuC5ulaAFDq1LDqdTw","El Financiero Bloomberg","25","23.28.07","Cuautitlan Izcalli|Cuautitlan|Kinder|Kinder Cuautitlan|Kinder Frida Kahlo|Agresion maestra kinder|Agresores maestra kinder|Maestra|Prisión preventiva|Jesús Abid|Maestra kinder|Maestra kinder Frida Kahlo|Maestra kinder Cuautitlan|ElFinanciero|ElFinancieroTV|Noticias|Noticias del día|Noticias de hoy|Última hora|Último minuto","256718","3328","0","864","https://i.ytimg.com/vi/HatWl6FzrMo/default.jpg","False","False","Este 21 de julio se dictó prisión preventiva oficiosa contra, Jesús Abid ‘N’ y Laura ‘N’, la pareja agresora de la maestra del kínder Frida Kahlo, ubicado en Cuautitlán Izcalli. La Fiscalía del Edomex señaló que al hombre se le relaciona con otros delitos como extorsión, narcomenudeo, robo con violencia, secuestro y homicidio.Más información: https://www.elfinanciero.com.mx/estados/2023/07/19/detienen-a-padres-que-amenazaron-de-muerte-a-maestra-de-kinder-en-cuautitlan-izcalli/Somos más que economía y finanzas, en El Financiero Bloomberg nos interesan tus historias.Visítanos en https://www.elfinanciero.com.mx/Mira nuestros videos en El Financiero Bloomberg: https://www.elfinanciero.com.mx/tv/Síguenos en Facebook: http://www.facebook.com/ElFinancieroMx/Twitter: http://twitter.com/ElFinanciero_MxInstagram: https://www.instagram.com/elfinanciero#cuautitlan #kinder #cuautitlanizcalli"
"qol2ekCBpBU","Tras 14 años, autorizan portabilidad de pensiones; IMSS-ISSSTE","2023-07-22T00:01:28Z","UCevif8Yk47cJKrq4-0EmwIA","ExcélsiorTv Dinero","25","23.28.07","IMSS|ISSSTE|Tras 14 años|Tras 14 años autorizan portabilidad de pensiones IMSS-ISSSTE|autorizan|portabilidad de pensiones|dónde puedo checar mi pensión del imss|tabla de pensiones imss|pensiones imss m|pensión imss cmexico|talones issste jubilados|jubilados del issste|pensión issste|issste pensiones y jubilaciones|departamento de pensiones del issste|departamento de pensiones|afore issste estado de cuenta|issste|imss|pensiones|autorizacion|14 años|pension mx","89753","1319","0","173","https://i.ytimg.com/vi/qol2ekCBpBU/default.jpg","False","False","En entrevista con Julio César Cervantes Parra, Presidente de la Consar, sobre la autorización de la portabilidad de pensiones, tras 14 años de espera, los trabajadores que se desempeñaron tanto en el sector público como privado por fin podrán hacer la portabilidad de sus pensiones. #imss #issste #pensiones 21 de julio 2023 COMENTA ESTE VIDEO Y COMPARTELO CON TUS AMIGOSPara más información entra: http://www.youtube.com/excelsiortvNo olvides dejarnos tus comentarios y visitarnos enFacebook: https://www.facebook.com/ExcelsiorMexTwitter: https://twitter.com/Excelsior_MexSitio: http://www.excelsior.com.mx/tvSuscríbete a nuestro canal: //www.youtube.com/channel/UClqo4ZAAZ01HQdCTlovCgkA#ExcélsiorNoticias #ImagenMulticastNoticias #NoticiasEnVivo"
"JoO7TGG2Kms","One Piece | Tráiler oficial | Netflix","2023-07-22T01:00:02Z","UC5ZiUaIJ2b5dYBYGf5iEUrA","Netflix Latinoamérica","24","23.28.07","Adventure|Alvida|Anime|Arlong|Buggy|Eiichiro Oda|Eiichirō Oda|Emily Rudd|Going Merry|Iñaki Godoy|Jacob Romero|Jacob Romero Gibson|Kuro|Luffy|Mackenyu|Manga|Mihawk|Nami|Netflix|ONE PIECE|Pirates|Sanji|Taz Skylar|Trailer|Usopp|Zoro|acción en vivo|acción real|actores de carne y hueso|adaptación|aventuras|estirar|habilidad|inaki godoy|iniaki godoy|live Action|oficial|piratas|sombreros de paja|tesoro|tráiler","1465605","74514","0","6191","https://i.ytimg.com/vi/JoO7TGG2Kms/default.jpg","False","False","¡Todos a bordo! ¡Leven anclas! La búsqueda del One Piece comienza el 31 de agosto, solo en Netflix.SUSCRÍBETE: https://bit.ly/2W85El8Acerca de Netflix:Netflix es uno de los principales servicios de entretenimiento del mundo, con 233 millones de membresías de pago en más de 190 países. Nuestros miembros disfrutan de series, películas y juegos en una variedad de géneros e idiomas. Además, pueden reproducir, pausar y reanudar contenido cuando y donde quieran, y pueden cambiar de plan en cualquier momento.Sigue a Netflix Latinoamérica en:➡️TWITTER: http://twitter.com/NetflixLAT➡️INSTAGRAM: http://instagram.com/NetflixLAT➡️FACEBOOK: http://facebook.com/NetflixLATINOOne Piece | Tráiler oficial | Netflixhttps://www.youtube.com/@NetflixLATAM"
"-GfD8uHZW-0","ESTE VÍDEO ARRUINÓ NUESTROS NOVIAZGOS 😱| ¿Quien conoce más a su pareja?🔥","2023-07-21T20:02:59Z","UC9Q41VodjbT0zV0P56BndSQ","Kimberly Shantal","22","23.28.07","kim|kim shantal|kimberly|videos|bromas divertidas|fenix team|team fenix|team","972140","28665","0","655","https://i.ytimg.com/vi/-GfD8uHZW-0/default.jpg","False","False","Gracias por todo tu amor y apoyo , te adoro! SUSCRÍBETE, ACTIVA LA CAMPANITA🔔 DALE MANITA ARRIBA 👍🏼Y COMPARTE CON TODOS TUS AMIGOS 🔥CORREO: MarcasKimS@fenixteam.com.mxSÍGUEME EN TODAS MIS REDES 🥰❤️Instagram: https://www.instagram.com/invites/con...❤️Youtube: https://www.youtube.com/channel/UC9Q4...❤️Youtube 2: https://www.youtube.com/channel/UCuxn...❤️Facebook: https://www.facebook.com/kimshantalmx...❤️Twitter:  @kimshantalll❤️TikTok: @Kimberly Shantal"
"fC5MKJDW6sc","GEAR5 (fifth) This is my PEAK! -ANIME DATE REVEALED TEASER REEL","2023-07-22T02:09:38Z","UCdAHaWcKdpbT5XkN2Er6BUQ","ONE PIECE公式YouTubeチャンネル","1","23.28.07","[none]","9178032","370778","0","21991","https://i.ytimg.com/vi/fC5MKJDW6sc/default.jpg","False","False","In Japan...6th Aug. !!Luffy will get to his PEAK in ANIME chap.1071.Epic MANGA ONE PIECE's chap.1044 is going to be finally delivered as ANIME!! chap. 1071「Luffy’s Peak – Attained! GEAR5」Director: 長峯達也 Tatsuya NagamineAnimation Director: 松田翠 Midori Matsuda, 斉藤圭太 Keita Saito#ONEPIECE #LUFFY #GEAR5"
"nVsQ-0Xxj1M","Receta auténtica de tinga de pollo con tostadas crujientes hechas en casa desde cero","2023-07-22T22:30:08Z","UCOMgnx--tCQh_5crhuUlpnQ","Doña Paula Cocina","22","23.28.07","tinga de pollo|como hacer tinga|salsa para tinga de pollo|tinga de pollo casera|cocina con amor|recetas mexicanas|recetas con pollo|tinga de pollo mexicana|tostadas de maíz desde cero|como hacer tostadas desde cero|doña paula cocina|el sazon de mony|tinga de pollo con chipotle|tinga de pollo con tostadas|como hacer tinga de pollo|receta de tinga de pollo","88625","3083","0","333","https://i.ytimg.com/vi/nVsQ-0Xxj1M/default.jpg","False","False",""
"Oi_284LaFKU","TV WOMEN ENCUENTRA A TVMAN MUERTO en MINECRAFT","2023-07-22T23:23:00Z","UCoMLGo-lvoOHbyql2XpYSfA","TV WOMAN","20","23.28.07","mora|morita|bebe mora|dagar|nacho|dagar y nacho|dagar y lia|dagar y mora|nacho y lia|nacho y mora|epic|dagar minecraft|nacho minecraft|novia de dagar|novia de nacho|cara de dagar|cara de nacho","346576","15930","0","536","https://i.ytimg.com/vi/Oi_284LaFKU/default.jpg","False","False","¡SUSCRIBETE! 🤖CANALES DE MIS AMIGOS:🔥TV WOMEN: @tvwomanreal 🔥MORA: @Mora 🔥TITAN CAMERAMAN: @Titan_CameramanReal 🔥TV MAN: @eltv_man 🔥EL SPEAKERMAN: @El_Speakerman 🔥SKIBIDI BOSS TOILET: @skibidibosstoilet  ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬https://discord.gg/DgfUx5hJQJ▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬▬• Mi Servidor NITRADO: https://nitra.do/lion"
"qz66QAA0Jkw","💥 ASÍ SON LAS REACCIONES DEL MUNDO AL GOL DE MESSI! BECKHAM SILENCIA A LOS CRITICOS DEL ARGENTINO ❌","2023-07-23T14:58:33Z","UCk2dKEZiXIfXDT45ulcY3sg","MAGNO FC","17","23.28.07","Messi|Lionel messi|declaraciones beckham|reacciones gol messi|gol messi|mls|messi mls|inter miami|balon de oro|speed|beckham silencia criticos|serena Williams|lebron james|neymar|magno fc|opinion|messi silencia criticos|criticos messi|tomas roncero|records messi|messi argentina|argentina","246055","8075","0","463","https://i.ytimg.com/vi/qz66QAA0Jkw/default.jpg","False","False","Brutales reacciones del mundo al gol de Messi y Beckham calla a los criticos del argentino #messi #intermiami #beckham"
"cE69NJ5LZAU","Las cosas con Wendy se salieron de control y Nicola terminó con una fractura | #LaCasadelosFamososMx","2023-07-23T04:25:14Z","UCRZSTf9laa2wkHPOaiOoldA","El 5","24","23.28.07","LCDLF|La_Casa_De_Los_Famosos_Mexico|LCDLF_Famosos_Wendy_Guevara|LCDLF_Famosos_Poncho_De_Nigris|LCDLF_Famosos_Sergio_Mayer|LCDLF_Famosos_Apio_Quijano|LCDLF_Famosos_Nicola_Porcella|LCDLF_Peleas","600714","4189","0","1613","https://i.ytimg.com/vi/cE69NJ5LZAU/default.jpg","False","False","Después de la pelea que tuvo con Wendy, diagnosticaron al peruano con una fractura de boxeador. Suscríbete a ViX para ver el 24/7, ve las galas los domingos a las 8:30PM por Las Estrellas y de lunes a viernes a las 10:00PM en Canal 5.Entra a ViX https://bit.ly/3NndMKG y revive gratis las galas de La Casa de los Famosos MéxicoSuscríbete a ViX  aquí https://bit.ly/449QI9d y sigue en vivo  el 24/7Suscríbete: https://bit.ly/3MpZ7y0Sitio Oficial: https://bit.ly/3Njdnu6Facebook: https://bit.ly/3OQeX87Twitter: https://bit.ly/43eytiiInstagram: https://bit.ly/3Mw5gc3TikTok: https://bit.ly/430jEjF #lacasadelosfamososmx #nicolaporcella Deja que #Canal5 te entregue una dosis llena de entretenimiento y diversión con todos los contenidos que trae solo para ti."
"pV8X5zjJj84","TV WOMAN SE ENAMORA DE TITAN TV MAN en MINECRAFT 😲😍 ¿SON NOVIOS? | TV MAN MINECRAFT","2023-07-22T02:04:18Z","UCqHI-maN5C2bU3HXP7ftTgQ","El TV MAN","20","23.28.07","[none]","1684398","36168","0","556","https://i.ytimg.com/vi/pV8X5zjJj84/default.jpg","False","False","TV WOMAN SE ENAMORA DE TITAN TV MAN en MINECRAFT 😲😍 ¿SON NOVIOS? | TV MAN MINECRAFTCANALES DE MIS AMIGOS:🔥CAMERAMAN: @Titan_CameramanReal 🔥SPEAKERMAN: @El_Speakerman 🔥TV WOMAN: @tvwomanreal 🔥SKIBIDI BOSS TOILET: @skibidibosstoilet"
"LTE9ktAcSQg","Grupo Frontera x Ke Personajes - Ojitos Rojos (Video Oficial)","2023-07-21T00:00:11Z","UCKsN6xyJ2w8g7p4p9apXkYQ","Grupo Frontera","10","23.28.07","ojos rojos|ojitos rojos|grupo frontera|frontera|ke personajes|frontera grupo|grupo frontera 2023|ojitos rojos letra|ojos rojos letra|grupo frontera ojitos rojos letra|grupo ojos rojos letra|grupo frontera ke personajes ojitos rojos|grupo frontera y ke personajes|ke personajes grupo frontera|ke personaje|ojitos rojos grupo frontera|que personaje|grupo frontera ke personaje|ojos rojos grupo frontera|ojitos rojos letra grupo frontera|groupon frontera|cumbia","8393066","212631","0","5545","https://i.ytimg.com/vi/LTE9ktAcSQg/default.jpg","False","False","Grupo Frontera x Ke Personajes - Ojitos Rojos (Video Oficial)Escucha Ojitos Rojos en tu plataforma favorita: https://bfan.link/ojitos-rojosLo mejor de Grupo Frontera aquí: https://bit.ly/GrupoFronteraExitosSuscríbete a nuestro canal: https://bit.ly/GrupoFronteraYTLetra:¡Cuidado!Aquí un soldado caídoCon el corazón partidoQueriendo sobrevivir¡Cuidado!Me quedan pocos latidosPorque ya no estas conmigoEstoy que muero sin tiDime que también lloran tus ojitos cuando preguntan por nosotros,Dime que piensas en mi aunque no esté ahí, aunque estés con otroDime yo no te olvidaréPorque yo a ti no te olvidaréEn el cel no me queda un espacio y no borro tus fotosDime que también lloran tus ojitos Y se te ponen todos rojosDime que piensas en mi aunque no esté ahí, aunque estés con otroDime yo no te olvidaréPorque yo a ti no te olvidareEn el cel no me queda un espacio y no borro tus fotosMe rehuso a borrar los recuerdos que tengo contigoSi supieras que tu contacto aún tiene corazón y una foto contigoPara saber que eres tu cuando me vuelvas a llamarPorque yo se que un día de estos va a pasarTengo fé que vamos a regresarAunque me digas que noY te engañes estando con otro bebé se que soy El amor de tu vida y que también quieres echar para atrás el tiempo pero todavía estamos a tiempo de volver Porfa dime que quiero saberDime que también  lloran tus ojitos cuando preguntan por nosotros,Dime que piensas en mi aunque no esté ahí, aunque estés con otroDime yo no te olvidaréPorque yo a ti no te olvidaréEn el cel no me queda un espacio y no borro tus fotosDime que también lloran tus ojitos Y se te ponen todos rojosDime que piensas en mi aunque no esté ahí, aunque estés con otroDime yo no te olvidaréPorque yo a ti no te olvidaréEn el cel no me queda un espacio y no borro tus fotosHey como siempre, solo por hoy amor, solo por hoyDime que también  lloran tus ojitos cuando preguntan por nosotros,Dime que piensas en mi aunque no esté ahí, aunque estés con otroDime yo no te olvidaréPorque yo a ti no te olvidaréEn el cel no me queda un espacio y no borro tus fotosDime que también lloran tus ojitos Y se te ponen todos rojosDime que piensas en mi aunque no esté ahí, aunque estés con otroDime yo no te olvidaréPorque yo a ti no te olvidaréEn el cel no me queda un espacio y no borro tus fotosEso es Grupo Frontera y Ke Personajes_____________________Créditos:Artista: Grupo Frontera y Ke PersonajesCanción: Ojitos Rojos Producción: Edgar BarreraCompositores: Edgar Barrera, Horacio Palencia, Diego Bollella UrtusasteguiAcordeon: Juan Javier Cantu BajoSexto: Alberto Acosta Bajo: Brian OrtegaGuitarra: Edgar BarreraProgramación: Edgar BarreraVoz: Adelaido Solis, Emanuel NoirIngeniero de grabación: Abiel Beltrán, Edgar BarreraIngeniero de mezcla: Luis Barrera JrMasterización: Luis Barrera Jr#GrupoFrontera #KePersonajes #OjitosRojos #Cumbia #RegionalMexicano"
"6C8WqTXmdw4","MI PERRO DECIDE MIS MATERIALES PARA DIBUJAR 3 ! Marcadores, Lápices, Acuarelas, etc HaroldArtist","2023-07-22T18:15:00Z","UCVdqvEiRC3-Zc1nHbbSzk-g","HaroldArtist","24","23.28.07","harold|artist|dibujo|art|arte|prismacolor|pencilcolor|pastel|lapices|de|colores|artista|cubano|como|dibujar|paso|bien|explicado|speed|drawing|comentado|deciden mi dia|mi perro decide mi dia|otros deciden que hago|reto divertido con mascota|mi perro elige mi dia|hago todo lo que quiere mi perro|mi perro decide|karim mi perro|karim y harold|dibujo lo que quiere mi perro|mi perro decide mis materiales de arte|mi perro decide el dibujo|bulldogs frances|loki|harold y loki","404143","12773","0","865","https://i.ytimg.com/vi/6C8WqTXmdw4/default.jpg","False","False","Hoy les traigo la segunda parte de Mi Perro Elige mis Materiales para Dibujar ! Mi perro Loki, un Bulldog Frances muy lindo y bueno jajajaja Decide con que materiales vamos a dibujar. Lo puse a elegir entre todos mis materiales, buenos y malos, algunos me gustaban y otros no. Que habrá decidido Loki ?Redes Socialesfacebook: https://www.facebook.com/haroldartistvtwitch: https://www.twitch.tv/haroldartisttwitter: https://twitter.com/haroldartistinstagram: https://www.instagram.com/haroldartistMATERIALES QUE USO PARA DIBUJAR :PINTURA QUE USO PARA PERSONALIZARhttps://angelusdirect.com/?rfsn=3872551.fb5f83LAPICES DE COLORES - Prismacolors Premiere 150 lapices http://amzn.to/2hbwKt1- Prismacolors Premiere 72 lapices http://amzn.to/2zreZfV- Prismacolors Premiere 72 lapices http://amzn.to/2yf3g0d- Prismacolor Lapiz Blender http://amzn.to/2nozG7U- Lapices Pastel http://amzn.to/2ygNbaJPAPEL- Papel que uso para lápiz de color http://amzn.to/2hGlIZz- Papel para acuarelas y marcadores http://amzn.to/2j7p3EvMARCADORES- Marcadores Copic http://amzn.to/2hFrZVm- Marcadores Prismacolor http://amzn.to/2y11DDw- Marcadores Winsor & Newton ProMarker (COLOR PIEL ) http://amzn.to/2Ai2voB- Marcadores Sharpie http://amzn.to/2yfH8mGBORRADORES- Borrador Moldeable http://amzn.to/2yfwjRk- Borrador electrónico http://amzn.to/2zki3KD- Repuestos para el borrador eléctrico http://amzn.to/2hk2Oe0OTROS- Pincel con deposito de agua http://amzn.to/2ArJErd- Bolígrafo de Gel Blanco http://amzn.to/2yfH1Y8- Lapices de Grafito http://amzn.to/2zrIf5V- Estilografos http://amzn.to/2hGNVQb- Mesa de Dibujo http://amzn.to/2AiwXzf- Acuarela de Pastilla http://amzn.to/2zd4UAPCÁMARAS Y EQUIPOS-Canon EOS R6 https://amzn.to/3Ezy12p-Canon RF 15-35mm F2.8 https://amzn.to/3IxQUF5- Camara de Vlogs  Canon PowerShot G7 X Mark II  http://amzn.to/2yExOgl- Tripode JOBY GorillaPod http://amzn.to/2hRqIKV- Soporte de Webcam http://amzn.to/2yeQZt0"
"qFvzZif0wgo","10 RAZONES POR LAS QUE NO SOY PADRE","2023-07-21T23:09:52Z","UCYiGq8XF7YQD00x7wAd62Zg","JuegaGerman","20","23.28.07","juegagerman|juega|german|holasoygerman|hola soy german|juega german|terror|miedo|bebe|baby in yellow","1554283","103087","0","5108","https://i.ytimg.com/vi/qFvzZif0wgo/default.jpg","False","False","🏆 Mas VIDEOS AQUI: https://www.youtube.com/watch?v=wbn-HjfxbEs&list=PL3WEZ2JFt2SUaXRVqqvKnC7aYb942AND7⭐️ Mi canal de Musica: https://bit.ly/GermanMusica ⭐️🔥 SPOTIFY: https://spoti.fi/3p1iTSB 🔥-------------------------------------- 🟣 Tuuitch: https://www.twitch.tv/germangarmendia🏆 Discord: https://discord.gg/GermanGarmendia👁 Tik Tok: https://www.tiktok.com/@germangarmendia🔹Instagram: http://bit.ly/2rLMFRD -------------------------------------- 🔹Facebook: https://www.facebook.com/germangarmendia🔹Twitter: https://twitter.com/germangarmendiaABRAZOOOOOS!!!:'D"
"vak1WZwf57M","Resumen y goles | Cruz Azul 1-2 Inter Miami | Leagues Cup 2023 | TUDN | Cortesía @AppleTV","2023-07-22T02:36:22Z","UCTIyEyDNHPrwVFPhpi5dm0A","TUDN México","17","23.28.07","Televisa|Deportes|TUDN|TUDN México|Univision|Televisa deportes|TUDN USA|soccer|Futbol mexicano|futbol mls|liga mx vs mls|cruz azul vs inter miami resumen|cruz azul leagues cup|messi inter miami|gol de messi hoy|gol de messi hoy argent","2515084","29021","0","3795","https://i.ytimg.com/vi/vak1WZwf57M/default.jpg","False","False","Cortesía  @AppleTV Con un golazo de Lionel Messi en su debut, Inter Miami se impone en el inicio de la Leagues Cup Síguenos en nuestras redes sociales:https://www.facebook.com//tudnmex/https://www.instagram.com/tudnmex/https://twitter.com/TUDNMEXSitio Web: https://www.tudn.mx/TUDN México te ofrece la cobertura más completa del mundo deportivo con lo mejor del fútbol mexicano, eventos internacionales, las grandes personalidades del deporte y mucho más."
"nUsAYl-E22E","Yoss Bones x Nanpa Basico - No Puedo Olvidarte","2023-07-21T18:00:11Z","UCeQMZ68wcb97NCCKiI2KxnQ","Yoss Bones","10","23.28.07","alzada|alzada films|casa alzada|familia alzada|los de alzada|rap|trap|latina|urbana|urbano|músico|hip hop|hiphop|los de alzada camarada|r&b|r & b|yoss bones|la yoss|salamanca|yoss|yos bons|yos|yoss bones mexico|jos bon|la princesa de la calle|princesa de la calle|la princesa de la kye|princesa de la kye|kye|Yoss Bones Nanpa Basico No Puedo Olvidarte|Yoss Bones No Puedo Olvidarte|Nanpa Basico No Puedo Olvidarte|No Puedo Olvidarte|Nanpa Basico|Yoss Bones","318451","15731","0","265","https://i.ytimg.com/vi/nUsAYl-E22E/default.jpg","False","False","Escucha a #YossBones & #NanpaBasicoYoss BonesSpotify: https://open.spotify.com/artist/0SmgVe3giVHaJjGmIz8xA4Apple Music: https://itunes.apple.com/mx/artist/yoss-bones/1383563581Amazon Music: https://music.amazon.com.mx/artists/B07D138PBL/yoss-bonesInstagram: https://www.instagram.com/yossbones/Nanpa BasicoApple Music: https://music.apple.com/mx/artist/nanpa-b%C3%A1sico/1029100915Spotify: https://open.spotify.com/artist/1cUpGtXcSQsovNYEZOQgOG?si=74e784d20e7b45c5Amazon Music: https://music.amazon.com.mx/artists/B013QCTL1C/nanpa-b%C3%A1sicoInstagram: https://www.instagram.com/nanpabasicooficial/Únete al grupo de Facebook Oficial del Alzada: https://found.ee/JPbpu#AlzadaMezcla & Mastering: RiverBeatmaker: @LaLoqueraProduccionesOficial Filmmaker: The WildcatsDirector Ejecutivo: Alan Rodrigo Ledesma Rios, Daniel Takenaga.Contrataciones: booking@alzada.mxContacto: contacto@alzada.mxTodos los derechos reservados 2023."
"FcQ6oB1JPiA","ITZY “None of My Business” M/V @ITZY  ​","2023-07-23T15:00:01Z","UCaO6TYtlC8U5ttz62hTrZgg","JYP Entertainment","10","23.28.07","JYP Entertainment|JYP|ITZY|있지|イッチ|예지|리아|류진|채령|유나|YEJI|LIA|RYUJIN|CHAERYEONG|YUNA|イェジ|リア|リュジン|チェリョン|ユナ|อิทจี|เยจี|ลีอา|รยูจิน|แชรยอง|ยูนา|ITZY VIDEOS|ITZY LOCO|ITZY BEHIND|MV|ITZY MV|ITZY MUSIC VIEDOS|Teaser|ITZY Teaser|ITZY VLOG|VLOG|IT'z Different|IT'z ICY|IT'z ME|Not Shy|GUESS WHO|CRAZY IN LOVE|DALLA DALLA|ICY|WANNABE|마.피.아.IN THE MORNING|LOCO|SNEAKERS|있지있지|있있|CHESHIRE|체셔|KILLMYDOUBT|BETONME|NoneofMyBusiness","3692586","419990","0","32847","https://i.ytimg.com/vi/FcQ6oB1JPiA/default.jpg","False","False","ITZY “None of My Business” M/V🥊 ITZY 'KILL MY DOUBT' PRE-SAVE & PRE-ORDERhttps://ITZY.lnk.to/KILLMYDOUBT🥊 ALBUM RELEASE2023.07.31 MON 6PM (KST) | 5AM (EDT)[ITZY Official]▶ https://www.youtube.com/c/ITZY▶ https://www.instagram.com/itzy.all.in.us▶ https://www.tiktok.com/@itzyofficial▶ http://www.twitter.com/ITZYOfficial▶ http://www.facebook.com/OfficialITZY▶ https://www.weibo.com/u/7462077750?is▶ http://ITZY.jype.com▶ http://fans.jype.com/ITZY#ITZY #ITZY_KILLMYDOUBT #ITZY_NoneofMyBusinessCopyrights 2023 ⓒ JYP Entertainment. All Rights Reserved"
"ozumEFEbiXQ","Me Convertí en Grimace Shake para Trollear a Mi Amigo","2023-07-22T20:00:19Z","UCdkYpnBPZeGnyS0EvASGMkQ","ARSEL","20","23.28.07","arsel|arsel minecraft|arsel y mario|vmario y arsel|arsel trolleos|hice trampas en minecraft|minecraft|vmario|dano|danomc|arsel y dano|arsel dano y mario|mario dano y arsel|grimace shake|grimace shake meme|grimace shake song|grimace shake minecraft","458373","9099","0","270","https://i.ytimg.com/vi/ozumEFEbiXQ/default.jpg","False","False","Me Convertí en Grimace Shake para Trollear a Mi Amigo---------------------------------------------------------ENTRA A MI SERVIDOR DE MINECRAFT 👉 IP JAVA : play.deathban.es👉 IP BEDROCK : play.deathban.es (Puerto: 19132)👉 TIENDA:  https://tienda.deathban.es👉 DISCORD:  https://discord.deathban.es---------------------------------------------------------- SÍGUEME AQUÍ:👉 Twitter:  https://twitter.com/arseel​​_👉 Instagram:  https://instagram.com/arselitoo👉 Discord:  https://discord.com/invite/yRsNguXwDy----------------------------------------------------------  CONTACTO📩 Business:  arsel@ageworld-agency.com📩 Contacto:  arselcontacto@gmail.com"
